"","Country","Hotels","Date"
"634","Tonga","13","2017-JAN-11"
"635","St. Maarten","15","2017-JAN-11"
"636","Cook Islands","4","2017-JAN-11"
"637","Chile","936","2017-JAN-11"
"638","Armenia","227","2017-JAN-11"
"639","Spain","9331","2017-JAN-11"
"640","Oman","120","2017-JAN-11"
"641","Kenya","455","2017-JAN-11"
"642","Ethiopia","208","2017-JAN-11"
"643","Andorra","166","2017-JAN-11"
"644","Ukraine","1412","2017-JAN-11"
"645","Russia (Russian Fed.) hotels","6329","2017-JAN-11"
"646","Romania","1509","2017-JAN-11"
"647","Montenegro","255","2017-JAN-11"
"648","Netherlands","2221","2017-JAN-11"
"649","Saudi Arabia","701","2017-JAN-11"
"650","Qatar","89","2017-JAN-11"
"651","New Caledonia","20","2017-JAN-11"
"652","Madagascar","141","2017-JAN-11"
"653","Croatia","794","2017-JAN-11"
"654","United Arab Emirates (U.A. Emirates) hotels","532","2017-JAN-11"
"655","Tunisia","214","2017-JAN-11"
"656","Indonesia","3588","2017-JAN-11"
"657","French Polynesia (Fr Polynesia) hotels","29","2017-JAN-11"
"658","Czech Republic (Czech Rep.) hotels","2219","2017-JAN-11"
"659","Vietnam","3717","2017-JAN-11"
"660","Pakistan","178","2017-JAN-11"
"661","Liechtenstein","19","2017-JAN-11"
"662","Cape Verde","65","2017-JAN-11"
"663","Senegal","129","2017-JAN-11"
"664","Paraguay","103","2017-JAN-11"
"665","Kuwait","52","2017-JAN-11"
"666","Cambodia","940","2017-JAN-11"
"667","Cyprus","206","2017-JAN-11"
"668","Laos","266","2017-JAN-11"
"669","Papua New Guinea (Pap New Guinea) hotels","28","2017-JAN-11"
"670","Myanmar","686","2017-JAN-11"
"671","Albania","596","2017-JAN-11"
"672","Uzbekistan","127","2017-JAN-11"
"673","Suriname","35","2017-JAN-11"
"674","Poland","2613","2017-JAN-11"
"675","Mozambique","49","2017-JAN-11"
"676","Jordan","217","2017-JAN-11"
"677","Faroe Islands","6","2017-JAN-11"
"678","Slovakia","636","2017-JAN-11"
"679","Brunei (Brunei D.) hotels","23","2017-JAN-11"
"680","Curaçao","38","2017-JAN-11"
"681","Nepal","407","2017-JAN-11"
"682","Ivory Coast","92","2017-JAN-11"
"683","Azerbaijan","177","2017-JAN-11"
"684","Slovenia","322","2017-JAN-11"
"685","Saint Kitts and Nevis (St. Kitts, Nev) hotels","5","2017-JAN-11"
"686","Namibia","50","2017-JAN-11"
"687","Mongolia","84","2017-JAN-11"
"688","Macau","60","2017-JAN-11"
"689","Kazakhstan","358","2017-JAN-11"
"690","Bulgaria","2256","2017-JAN-11"
"691","Vanuatu","10","2017-JAN-11"
"692","San Marino","18","2017-JAN-11"
"693","Luxembourg","182","2017-JAN-11"
"694","Estonia","226","2017-JAN-11"
"695","Bhutan","31","2017-JAN-11"
"696","Angola","52","2017-JAN-11"
"697","Uganda","285","2017-JAN-11"
"698","Togo","61","2017-JAN-11"
"699","Lithuania","338","2017-JAN-11"
"700","Gabon","15","2017-JAN-11"
"701","French Guiana","16","2017-JAN-11"
"702","Burkina Faso","17","2017-JAN-11"
"703","Benin","55","2017-JAN-11"
"704","Belarus","163","2017-JAN-11"
"705","Rwanda","104","2017-JAN-11"
"706","Latvia","302","2017-JAN-11"
"707","Guinea","11","2017-JAN-11"
"708","Bosnia and Herzegovina (Bosnia Herz) hotels","282","2017-JAN-11"
"709","Bolivia","225","2017-JAN-11"
"710","Tajikistan","24","2017-JAN-11"
"711","Malawi","18","2017-JAN-11"
"712","Cameroon","87","2017-JAN-11"
"713","Burundi","19","2017-JAN-11"
"714","Serbia","373","2017-JAN-11"
"715","Niue  hotel","1","2017-JAN-11"
"716","Moldova","87","2017-JAN-11"
"717","Hungary","1041","2017-JAN-11"
"718","Chad","7","2017-JAN-11"
"719","Crimea","581","2017-JAN-11"
"720","Kosovo","57","2017-JAN-11"
"721","East Timor","16","2017-JAN-11"
"722","Bangladesh","155","2017-JAN-11"
"723","Zambia","50","2017-JAN-11"
"724","Reunion","67","2017-JAN-11"
"725","Palestinian Territory (Palestinian T.) hotels","37","2017-JAN-11"
"726","Palau","12","2017-JAN-11"
"727","Northern Mariana Islands (N Mariana Is) hotels","17","2017-JAN-11"
"728","Mayotte","4","2017-JAN-11"
"729","Mauritania","27","2017-JAN-11"
"730","Mali","19","2017-JAN-11"
"731","Macedonia","229","2017-JAN-11"
"732","Libya","3","2017-JAN-11"
"733","Lesotho","7","2017-JAN-11"
"734","Guinea-Bissau","4","2017-JAN-11"
"735","Grenada","11","2017-JAN-11"
"736","Gibraltar","6","2017-JAN-11"
"737","Equatorial Guinea (Eq. Guinea) hotels","7","2017-JAN-11"
"738","Botswana","29","2017-JAN-11"
"739","Puerto Rico","107","2017-JAN-12"
"740","Bermuda","8","2017-JAN-12"
"741","Thailand","4029","2017-JAN-12"
"742","Turks & Caicos Islands (Turks, Ccs Is) hotels","13","2017-JAN-12"
"743","Iceland","212","2017-JAN-12"
"744","Barbados","34","2017-JAN-12"
"745","Haiti","48","2017-JAN-12"
"746","Saint Barts (St. Barts) hotels","15","2017-JAN-12"
"747","Jamaica","132","2017-JAN-12"
"748","Bahamas","38","2017-JAN-12"
"749","Dominican Republic (Dominican Rep) hotel","1","2017-JAN-12"
"750","Guam","14","2017-JAN-12"
"751","Aruba","14","2017-JAN-12"
"752","Singapore","308","2017-JAN-12"
"753","Saint Lucia","18","2017-JAN-12"
"754","Belize","87","2017-JAN-12"
"755","Guadeloupe","42","2017-JAN-12"
"756","Costa Rica","10","2017-JAN-12"
"757","Japan","3615","2017-JAN-12"
"758","Mexico","4754","2017-JAN-12"
"759","Maldives  hotel","1","2017-JAN-12"
"760","Canada","2891","2017-JAN-12"
"761","Cayman Islands","5","2017-JAN-12"
"762","Panama","271","2017-JAN-12"
"763","U.S. Virgin Islands (US Virgin Is) hotels","18","2017-JAN-12"
"764","United Kingdom (the UK) hotels","8","2017-JAN-12"
"765","Saint Martin","20","2017-JAN-12"
"766","Ireland","803","2017-JAN-12"
"767","Italy","20939","2017-JAN-12"
"768","Germany","4","2017-JAN-12"
"769","Philippines","1019","2017-JAN-12"
"770","Martinique","27","2017-JAN-12"
"771","Monaco","12","2017-JAN-12"
"772","Greece","7","2017-JAN-12"
"773","Israel","454","2017-JAN-12"
"774","New Zealand","358","2017-JAN-12"
"775","India","24","2017-JAN-12"
"776","Ghana","287","2017-JAN-12"
"777","Guyana","16","2017-JAN-12"
"778","Mauritius","91","2017-JAN-12"
"779","France  hotel","1","2017-JAN-12"
"780","South Korea","1412","2017-JAN-12"
"781","Fiji","42","2017-JAN-12"
"782","Australia","1296","2017-JAN-12"
"783","Egypt","251","2017-JAN-12"
"784","Peru","1482","2017-JAN-12"
"785","Malta","110","2017-JAN-12"
"786","Anguilla","6","2017-JAN-12"
"787","Trinidad and Tobago (Trinidad Tbgo) hotels","25","2017-JAN-12"
"788","Seychelles","51","2017-JAN-12"
"789","Greenland","10","2017-JAN-12"
"790","El Salvador","115","2017-JAN-12"
"791","Dominica","16","2017-JAN-12"
"792","Switzerland","2749","2017-JAN-12"
"793","Sweden","1253","2017-JAN-12"
"794","Portugal  hotel","1","2017-JAN-12"
"795","Nigeria","583","2017-JAN-12"
"796","Nicaragua","5","2017-JAN-12"
"797","Argentina","9","2017-JAN-12"
"798","Sri Lanka","1610","2017-JAN-12"
"799","Colombia","7","2017-JAN-12"
"800","Samoa","19","2017-JAN-12"
"801","China","24743","2017-JAN-12"
"802","South Africa  hotel","1","2017-JAN-12"
"803","Morocco","660","2017-JAN-12"
"804","Turkey","11","2017-JAN-12"
"805","Malaysia","2122","2017-JAN-12"
"806","Lebanon","233","2017-JAN-12"
"807","Honduras  hotel","1","2017-JAN-12"
"808","Norway","800","2017-JAN-12"
"809","Denmark","575","2017-JAN-12"
"810","Taiwan","1162","2017-JAN-12"
"811","Finland","583","2017-JAN-12"
"812","Bahrain","74","2017-JAN-12"
"813","Guatemala","3","2017-JAN-12"
"814","Belgium","1358","2017-JAN-12"
"815","Tanzania","415","2017-JAN-12"
"816","Iraq","86","2017-JAN-12"
"817","Venezuela","16","2017-JAN-12"
"818","Uruguay","389","2017-JAN-12"
"819","Solomon Islands (Solomon Is) hotels","7","2017-JAN-12"
"820","Gambia","18","2017-JAN-12"
"821","Ecuador","3","2017-JAN-12"
"822","Austria","4514","2017-JAN-12"
"823","Tonga","13","2017-JAN-12"
"824","St. Maarten","16","2017-JAN-12"
"825","Cook Islands","4","2017-JAN-12"
"826","Chile","942","2017-JAN-12"
"827","Armenia","227","2017-JAN-12"
"828","Spain","9353","2017-JAN-12"
"829","Oman","123","2017-JAN-12"
"830","Kenya","468","2017-JAN-12"
"831","Ethiopia","211","2017-JAN-12"
"832","Andorra","165","2017-JAN-12"
"833","Ukraine","1408","2017-JAN-12"
"834","Russia (Russian Fed.) hotels","6340","2017-JAN-12"
"835","Romania","1509","2017-JAN-12"
"836","Montenegro","252","2017-JAN-12"
"837","Netherlands  hotel","1","2017-JAN-12"
"838","Saudi Arabia  hotel","1","2017-JAN-12"
"839","Qatar","85","2017-JAN-12"
"840","New Caledonia","20","2017-JAN-12"
"841","Madagascar","143","2017-JAN-12"
"842","Croatia","795","2017-JAN-12"
"843","United Arab Emirates (U.A. Emirates) hotels","536","2017-JAN-12"
"844","Tunisia","217","2017-JAN-12"
"845","Indonesia","5","2017-JAN-12"
"846","French Polynesia (Fr Polynesia) hotels","30","2017-JAN-12"
"847","Czech Republic (Czech Rep.) hotels","2209","2017-JAN-12"
"848","Vietnam","3744","2017-JAN-12"
"849","Pakistan","176","2017-JAN-12"
"850","Liechtenstein","20","2017-JAN-12"
"851","Cape Verde  hotel","1","2017-JAN-12"
"852","Senegal","130","2017-JAN-12"
"853","Paraguay","105","2017-JAN-12"
"854","Kuwait","53","2017-JAN-12"
"855","Cambodia","943","2017-JAN-12"
"856","Cyprus","206","2017-JAN-12"
"857","Laos","265","2017-JAN-12"
"858","Papua New Guinea (Pap New Guinea) hotels","28","2017-JAN-12"
"859","Myanmar","698","2017-JAN-12"
"860","Albania","592","2017-JAN-12"
"861","Uzbekistan  hotel","1","2017-JAN-12"
"862","Suriname","35","2017-JAN-12"
"863","Poland","2621","2017-JAN-12"
"864","Mozambique  hotel","1","2017-JAN-12"
"865","Jordan","217","2017-JAN-12"
"866","Faroe Islands","6","2017-JAN-12"
"867","Slovakia  hotel","1","2017-JAN-12"
"868","Brunei (Brunei D.) hotels","23","2017-JAN-12"
"869","Curaçao","38","2017-JAN-12"
"870","Nepal","405","2017-JAN-12"
"871","Ivory Coast","93","2017-JAN-12"
"872","Azerbaijan","2","2017-JAN-12"
"873","Slovenia","321","2017-JAN-12"
"874","Saint Kitts and Nevis (St. Kitts, Nev) hotels","5","2017-JAN-12"
"875","Namibia  hotel","1","2017-JAN-12"
"876","Mongolia","86","2017-JAN-12"
"877","Macau","60","2017-JAN-12"
"878","Kazakhstan","359","2017-JAN-12"
"879","Bulgaria","2249","2017-JAN-12"
"880","Vanuatu","10","2017-JAN-12"
"881","San Marino","18","2017-JAN-12"
"882","Luxembourg","183","2017-JAN-12"
"883","Estonia","226","2017-JAN-12"
"884","Bhutan","30","2017-JAN-12"
"885","Angola","54","2017-JAN-12"
"886","Uganda","293","2017-JAN-12"
"887","Togo","60","2017-JAN-12"
"888","Lithuania","336","2017-JAN-12"
"889","Gabon","15","2017-JAN-12"
"890","French Guiana","16","2017-JAN-12"
"891","Burkina Faso","17","2017-JAN-12"
"892","Benin","56","2017-JAN-12"
"893","Belarus","162","2017-JAN-12"
"894","Rwanda","103","2017-JAN-12"
"895","Latvia","301","2017-JAN-12"
"896","Guinea","11","2017-JAN-12"
"897","Bosnia and Herzegovina (Bosnia Herz) hotels","283","2017-JAN-12"
"898","Bolivia  hotel","1","2017-JAN-12"
"899","Tajikistan","24","2017-JAN-12"
"900","Malawi","18","2017-JAN-12"
"901","Cameroon","87","2017-JAN-12"
"902","Burundi","20","2017-JAN-12"
"903","Serbia","376","2017-JAN-12"
"904","Niue  hotel","1","2017-JAN-12"
"905","Moldova","87","2017-JAN-12"
"906","Hungary","1037","2017-JAN-12"
"907","Chad","7","2017-JAN-12"
"908","Crimea","571","2017-JAN-12"
"909","Kosovo","57","2017-JAN-12"
"910","East Timor","16","2017-JAN-12"
"911","Bangladesh","153","2017-JAN-12"
"912","Zambia","2","2017-JAN-12"
"913","Reunion","67","2017-JAN-12"
"914","Palestinian Territory (Palestinian T.) hotels","37","2017-JAN-12"
"915","Palau","12","2017-JAN-12"
"916","Northern Mariana Islands (N Mariana Is) hotels","17","2017-JAN-12"
"917","Mayotte","4","2017-JAN-12"
"918","Mauritania","28","2017-JAN-12"
"919","Mali","21","2017-JAN-12"
"920","Macedonia","228","2017-JAN-12"
"921","Libya","3","2017-JAN-12"
"922","Lesotho","7","2017-JAN-12"
"923","Guinea-Bissau","4","2017-JAN-12"
"924","Grenada","11","2017-JAN-12"
"925","Gibraltar","6","2017-JAN-12"
"926","Equatorial Guinea (Eq. Guinea) hotels","7","2017-JAN-12"
"927","Botswana","30","2017-JAN-12"
"928","Puerto Rico","107","2017-JAN-13"
"929","Bermuda","9","2017-JAN-13"
"930","Thailand","4027","2017-JAN-13"
"931","Turks & Caicos Islands (Turks, Ccs Is) hotels","13","2017-JAN-13"
"932","Iceland","211","2017-JAN-13"
"933","Barbados","34","2017-JAN-13"
"934","Haiti","48","2017-JAN-13"
"935","Saint Barts (St. Barts) hotels","15","2017-JAN-13"
"936","Jamaica","131","2017-JAN-13"
"937","Bahamas","38","2017-JAN-13"
"938","Dominican Republic (Dominican Rep) hotels","257","2017-JAN-13"
"939","Guam","14","2017-JAN-13"
"940","Aruba","14","2017-JAN-13"
"941","Singapore","308","2017-JAN-13"
"942","Saint Lucia","18","2017-JAN-13"
"943","Belize","87","2017-JAN-13"
"944","Guadeloupe","42","2017-JAN-13"
"945","Costa Rica","754","2017-JAN-13"
"946","Japan","3613","2017-JAN-13"
"947","Mexico","4751","2017-JAN-13"
"948","Maldives","73","2017-JAN-13"
"949","Canada","2891","2017-JAN-13"
"950","Cayman Islands","5","2017-JAN-13"
"951","Panama","271","2017-JAN-13"
"952","U.S. Virgin Islands (US Virgin Is) hotels","18","2017-JAN-13"
"953","United Kingdom (the UK) hotels","7620","2017-JAN-13"
"954","Saint Martin","20","2017-JAN-13"
"955","Ireland","804","2017-JAN-13"
"956","Italy","20938","2017-JAN-13"
"957","Germany","14480","2017-JAN-13"
"958","Philippines","1019","2017-JAN-13"
"959","Martinique","30","2017-JAN-13"
"960","Monaco","12","2017-JAN-13"
"961","Greece","4784","2017-JAN-13"
"962","Israel","454","2017-JAN-13"
"963","New Zealand","358","2017-JAN-13"
"964","India","12547","2017-JAN-13"
"965","Ghana","287","2017-JAN-13"
"966","Guyana","16","2017-JAN-13"
"967","Mauritius","91","2017-JAN-13"
"968","France","15334","2017-JAN-13"
"969","South Korea","1413","2017-JAN-13"
"970","Fiji","42","2017-JAN-13"
"971","Australia","1295","2017-JAN-13"
"972","Egypt","252","2017-JAN-13"
"973","Peru","1485","2017-JAN-13"
"974","Malta","110","2017-JAN-13"
"975","Anguilla","6","2017-JAN-13"
"976","Trinidad and Tobago (Trinidad Tbgo) hotels","25","2017-JAN-13"
"977","Seychelles","51","2017-JAN-13"
"978","Greenland","10","2017-JAN-13"
"979","El Salvador","115","2017-JAN-13"
"980","Dominica","16","2017-JAN-13"
"981","Switzerland","2748","2017-JAN-13"
"982","Sweden","1253","2017-JAN-13"
"983","Portugal","1519","2017-JAN-13"
"984","Nigeria","585","2017-JAN-13"
"985","Nicaragua","291","2017-JAN-13"
"986","Argentina","2477","2017-JAN-13"
"987","Sri Lanka","1610","2017-JAN-13"
"988","Colombia","2589","2017-JAN-13"
"989","Samoa","19","2017-JAN-13"
"990","China","24750","2017-JAN-13"
"991","South Africa","754","2017-JAN-13"
"992","Morocco","660","2017-JAN-13"
"993","Turkey","6828","2017-JAN-13"
"994","Malaysia","2124","2017-JAN-13"
"995","Lebanon","233","2017-JAN-13"
"996","Honduras","229","2017-JAN-13"
"997","Norway","801","2017-JAN-13"
"998","Denmark","574","2017-JAN-13"
"999","Taiwan","1163","2017-JAN-13"
"1000","Finland","583","2017-JAN-13"
"1001","Bahrain","74","2017-JAN-13"
"1002","Guatemala","353","2017-JAN-13"
"1003","Belgium","1356","2017-JAN-13"
"1004","Tanzania","414","2017-JAN-13"
"1005","Iraq","86","2017-JAN-13"
"1006","Venezuela","16","2017-JAN-13"
"1007","Uruguay","389","2017-JAN-13"
"1008","Solomon Islands (Solomon Is) hotels","7","2017-JAN-13"
"1009","Gambia","18","2017-JAN-13"
"1010","Ecuador","732","2017-JAN-13"
"1011","Austria","4514","2017-JAN-13"
"1012","Tonga","13","2017-JAN-13"
"1013","St. Maarten","16","2017-JAN-13"
"1014","Cook Islands","4","2017-JAN-13"
"1015","Chile","941","2017-JAN-13"
"1016","Armenia","227","2017-JAN-13"
"1017","Spain","9353","2017-JAN-13"
"1018","Oman","123","2017-JAN-13"
"1019","Kenya","464","2017-JAN-13"
"1020","Ethiopia","210","2017-JAN-13"
"1021","Andorra","165","2017-JAN-13"
"1022","Ukraine","1409","2017-JAN-13"
"1023","Russia (Russian Fed.) hotels","6338","2017-JAN-13"
"1024","Romania","1510","2017-JAN-13"
"1025","Montenegro","252","2017-JAN-13"
"1026","Netherlands","2226","2017-JAN-13"
"1027","Saudi Arabia","701","2017-JAN-13"
"1028","Qatar","85","2017-JAN-13"
"1029","New Caledonia","20","2017-JAN-13"
"1030","Madagascar","143","2017-JAN-13"
"1031","Croatia","794","2017-JAN-13"
"1032","United Arab Emirates (U.A. Emirates) hotels","537","2017-JAN-13"
"1033","Tunisia","217","2017-JAN-13"
"1034","Indonesia","3587","2017-JAN-13"
"1035","French Polynesia (Fr Polynesia) hotels","30","2017-JAN-13"
"1036","Czech Republic (Czech Rep.) hotels","2211","2017-JAN-13"
"1037","Vietnam","3745","2017-JAN-13"
"1038","Pakistan","176","2017-JAN-13"
"1039","Liechtenstein","20","2017-JAN-13"
"1040","Cape Verde","66","2017-JAN-13"
"1041","Senegal","130","2017-JAN-13"
"1042","Paraguay","105","2017-JAN-13"
"1043","Kuwait","53","2017-JAN-13"
"1044","Cambodia","943","2017-JAN-13"
"1045","Cyprus","206","2017-JAN-13"
"1046","Laos","265","2017-JAN-13"
"1047","Papua New Guinea (Pap New Guinea) hotels","28","2017-JAN-13"
"1048","Myanmar","698","2017-JAN-13"
"1049","Albania","593","2017-JAN-13"
"1050","Uzbekistan","127","2017-JAN-13"
"1051","Suriname","35","2017-JAN-13"
"1052","Poland","2621","2017-JAN-13"
"1053","Mozambique","50","2017-JAN-13"
"1054","Jordan","217","2017-JAN-13"
"1055","Faroe Islands","6","2017-JAN-13"
"1056","Slovakia","634","2017-JAN-13"
"1057","Brunei (Brunei D.) hotels","23","2017-JAN-13"
"1058","Curaçao","38","2017-JAN-13"
"1059","Nepal","406","2017-JAN-13"
"1060","Ivory Coast","93","2017-JAN-13"
"1061","Azerbaijan","179","2017-JAN-13"
"1062","Slovenia","321","2017-JAN-13"
"1063","Saint Kitts and Nevis (St. Kitts, Nev) hotels","5","2017-JAN-13"
"1064","Namibia","51","2017-JAN-13"
"1065","Mongolia","86","2017-JAN-13"
"1066","Macau","60","2017-JAN-13"
"1067","Kazakhstan","358","2017-JAN-13"
"1068","Bulgaria","2249","2017-JAN-13"
"1069","Vanuatu","10","2017-JAN-13"
"1070","San Marino","18","2017-JAN-13"
"1071","Luxembourg","183","2017-JAN-13"
"1072","Estonia","226","2017-JAN-13"
"1073","Bhutan","30","2017-JAN-13"
"1074","Angola","54","2017-JAN-13"
"1075","Uganda","296","2017-JAN-13"
"1076","Togo","61","2017-JAN-13"
"1077","Lithuania","336","2017-JAN-13"
"1078","Gabon","15","2017-JAN-13"
"1079","French Guiana","16","2017-JAN-13"
"1080","Burkina Faso","17","2017-JAN-13"
"1081","Benin","55","2017-JAN-13"
"1082","Belarus","162","2017-JAN-13"
"1083","Rwanda","103","2017-JAN-13"
"1084","Latvia","301","2017-JAN-13"
"1085","Guinea","11","2017-JAN-13"
"1086","Bosnia and Herzegovina (Bosnia Herz) hotels","282","2017-JAN-13"
"1087","Bolivia","231","2017-JAN-13"
"1088","Tajikistan","24","2017-JAN-13"
"1089","Malawi","18","2017-JAN-13"
"1090","Cameroon","87","2017-JAN-13"
"1091","Burundi","20","2017-JAN-13"
"1092","Serbia","376","2017-JAN-13"
"1093","Niue  hotel","1","2017-JAN-13"
"1094","Moldova","87","2017-JAN-13"
"1095","Hungary","1039","2017-JAN-13"
"1096","Chad","7","2017-JAN-13"
"1097","Crimea","573","2017-JAN-13"
"1098","Kosovo","57","2017-JAN-13"
"1099","East Timor","16","2017-JAN-13"
"1100","Bangladesh","153","2017-JAN-13"
"1101","Zambia","50","2017-JAN-13"
"1102","Reunion","67","2017-JAN-13"
"1103","Palestinian Territory (Palestinian T.) hotels","37","2017-JAN-13"
"1104","Palau","12","2017-JAN-13"
"1105","Northern Mariana Islands (N Mariana Is) hotels","17","2017-JAN-13"
"1106","Mayotte","4","2017-JAN-13"
"1107","Mauritania","28","2017-JAN-13"
"1108","Mali","21","2017-JAN-13"
"1109","Macedonia","228","2017-JAN-13"
"1110","Libya","3","2017-JAN-13"
"1111","Lesotho","7","2017-JAN-13"
"1112","Guinea-Bissau","4","2017-JAN-13"
"1113","Grenada","11","2017-JAN-13"
"1114","Gibraltar","6","2017-JAN-13"
"1115","Equatorial Guinea (Eq. Guinea) hotels","7","2017-JAN-13"
"1116","Botswana","30","2017-JAN-13"
"1117","Puerto Rico","107","2017-JAN-14"
"1118","Bermuda","9","2017-JAN-14"
"1119","Thailand","4028","2017-JAN-14"
"1120","Turks & Caicos Islands (Turks, Ccs Is) hotels","13","2017-JAN-14"
"1121","Iceland","211","2017-JAN-14"
"1122","Barbados","34","2017-JAN-14"
"1123","Haiti","48","2017-JAN-14"
"1124","Saint Barts (St. Barts) hotels","15","2017-JAN-14"
"1125","Jamaica","131","2017-JAN-14"
"1126","Bahamas","38","2017-JAN-14"
"1127","Dominican Republic (Dominican Rep) hotels","257","2017-JAN-14"
"1128","Guam","14","2017-JAN-14"
"1129","Aruba","14","2017-JAN-14"
"1130","Singapore","308","2017-JAN-14"
"1131","Saint Lucia","18","2017-JAN-14"
"1132","Belize","87","2017-JAN-14"
"1133","Guadeloupe","42","2017-JAN-14"
"1134","Costa Rica","754","2017-JAN-14"
"1135","Japan","3614","2017-JAN-14"
"1136","Mexico","4753","2017-JAN-14"
"1137","Maldives","73","2017-JAN-14"
"1138","Canada","2893","2017-JAN-14"
"1139","Cayman Islands","5","2017-JAN-14"
"1140","Panama","271","2017-JAN-14"
"1141","U.S. Virgin Islands (US Virgin Is) hotels","18","2017-JAN-14"
"1142","United Kingdom (the UK) hotels","7621","2017-JAN-14"
"1143","Saint Martin","20","2017-JAN-14"
"1144","Ireland","804","2017-JAN-14"
"1145","Italy","20943","2017-JAN-14"
"1146","Germany","14484","2017-JAN-14"
