"","Country","Hotels","Date"
"2717","Sweden","6916","2017-MAR-10"
"2718","Portugal","19491","2017-MAR-10"
"2719","Malaysia","5971","2017-MAR-10"
"2720","Tanzania","1335","2017-MAR-10"
"2721","Gambia","99","2017-MAR-10"
"2722","Macau","67","2017-MAR-10"
"2723","Fiji","213","2017-MAR-10"
"2724","Croatia","65816","2017-MAR-10"
"2725","Bahrain","156","2017-MAR-10"
"2726","Armenia","1277","2017-MAR-10"
"2727","Argentina","11153","2017-MAR-10"
"2728","Tonga","60","2017-MAR-10"
"2729","Oman","309","2017-MAR-10"
"2730","Ethiopia","382","2017-MAR-10"
"2731","Qatar","125","2017-MAR-10"
"2732","Mauritius","1020","2017-MAR-10"
"2733","Taiwan","5059","2017-MAR-10"
"2734","Samoa","68","2017-MAR-10"
"2735","Liechtenstein","37","2017-MAR-10"
"2736","Finland","2645","2017-MAR-10"
"2737","Cyprus","3601","2017-MAR-10"
"2738","Thailand","18300","2017-MAR-10"
"2739","Spain","63613","2017-MAR-10"
"2740","Egypt","1470","2017-MAR-10"
"2741","Tunisia","636","2017-MAR-10"
"2742","Anguilla","56","2017-MAR-10"
"2743","St. Maarten","177","2017-MAR-10"
"2744","Sri Lanka","7707","2017-MAR-10"
"2745","Chile","8539","2017-MAR-10"
"2746","China","46830","2017-MAR-10"
"2747","Norway","4260","2017-MAR-10"
"2748","New Caledonia","44","2017-MAR-10"
"2749","Iraq","91","2017-MAR-10"
"2750","Slovenia","3265","2017-MAR-10"
"2751","Ecuador","2273","2017-MAR-10"
"2752","Switzerland","10970","2017-MAR-10"
"2753","Jordan","524","2017-MAR-10"
"2754","Cook Islands","168","2017-MAR-10"
"2755","South Africa","10947","2017-MAR-10"
"2756","Poland","22295","2017-MAR-10"
"2757","Luxembourg","318","2017-MAR-10"
"2758","Kenya","1818","2017-MAR-10"
"2759","United Arab Emirates (U.A. Emirates) hotels","1603","2017-MAR-10"
"2760","Netherlands","10699","2017-MAR-10"
"2761","Kuwait","130","2017-MAR-10"
"2762","Faroe Islands","34","2017-MAR-10"
"2763","Cape Verde","417","2017-MAR-10"
"2764","Saudi Arabia","2171","2017-MAR-10"
"2765","Montenegro","5044","2017-MAR-10"
"2766","Ukraine","6369","2017-MAR-10"
"2767","Hungary","10994","2017-MAR-10"
"2768","Uruguay","1869","2017-MAR-10"
"2769","Senegal","425","2017-MAR-10"
"2770","Nicaragua","754","2017-MAR-10"
"2771","Morocco","4816","2017-MAR-10"
"2772","Bhutan","58","2017-MAR-10"
"2773","Pakistan","273","2017-MAR-10"
"2774","Bolivia","561","2017-MAR-10"
"2775","Andorra","476","2017-MAR-10"
"2776","Vanuatu","155","2017-MAR-10"
"2777","Rwanda","221","2017-MAR-10"
"2778","Benin","103","2017-MAR-10"
"2779","Albania","1717","2017-MAR-10"
"2780","French Polynesia (Fr Polynesia) hotels","264","2017-MAR-10"
"2781","El Salvador","223","2017-MAR-10"
"2782","Brunei (Brunei D.) hotels","31","2017-MAR-10"
"2783","Russia (Russian Fed.) hotels","36473","2017-MAR-10"
"2784","Honduras","489","2017-MAR-10"
"2785","Cambodia","2390","2017-MAR-10"
"2786","Angola","92","2017-MAR-10"
"2787","Suriname","105","2017-MAR-10"
"2788","Indonesia","12347","2017-MAR-10"
"2789","Equatorial Guinea (Eq. Guinea) hotels","8","2017-MAR-10"
"2790","Vietnam","7457","2017-MAR-10"
"2791","Venezuela","35","2017-MAR-10"
"2792","Uganda","629","2017-MAR-10"
"2793","Paraguay","217","2017-MAR-10"
"2794","Papua New Guinea (Pap New Guinea) hotels","44","2017-MAR-10"
"2795","Lebanon","384","2017-MAR-10"
"2796","Latvia","2142","2017-MAR-10"
"2797","Guinea","19","2017-MAR-10"
"2798","Estonia","2522","2017-MAR-10"
"2799","Czech Republic (Czech Rep.) hotels","11194","2017-MAR-10"
"2800","Cameroon","187","2017-MAR-10"
"2801","Nepal","827","2017-MAR-10"
"2802","Myanmar","1103","2017-MAR-10"
"2803","Mongolia","157","2017-MAR-10"
"2804","Micronesia","5","2017-MAR-10"
"2805","Madagascar","307","2017-MAR-10"
"2806","Laos","904","2017-MAR-10"
"2807","Belarus","2534","2017-MAR-10"
"2808","Uzbekistan","217","2017-MAR-10"
"2809","Swaziland","34","2017-MAR-10"
"2810","San Marino","32","2017-MAR-10"
"2811","Romania","8640","2017-MAR-10"
"2812","Reunion","346","2017-MAR-10"
"2813","Niue","7","2017-MAR-10"
"2814","Mozambique","196","2017-MAR-10"
"2815","Moldova","372","2017-MAR-10"
"2816","Malawi","80","2017-MAR-10"
"2817","Libya","4","2017-MAR-10"
"2818","Guinea-Bissau","4","2017-MAR-10"
"2819","Ivory Coast","272","2017-MAR-10"
"2820","Bulgaria","8137","2017-MAR-10"
"2821","Crimea","4592","2017-MAR-10"
"2822","Togo","110","2017-MAR-10"
"2823","Tajikistan","80","2017-MAR-10"
"2824","Lithuania","2912","2017-MAR-10"
"2825","Lesotho","36","2017-MAR-10"
"2826","Kyrgyzstan","500","2017-MAR-10"
"2827","Kazakhstan","1453","2017-MAR-10"
"2828","Gabon","37","2017-MAR-10"
"2829","French Guiana","28","2017-MAR-10"
"2830","Burundi","28","2017-MAR-10"
"2831","Botswana","175","2017-MAR-10"
"2832","Bosnia and Herzegovina (Bosnia Herz) hotels","2448","2017-MAR-10"
"2833","Azerbaijan","597","2017-MAR-10"
"2834","Kosovo","118","2017-MAR-10"
"2835","Zambia","355","2017-MAR-10"
"2836","Saint Kitts and Nevis (St. Kitts, Nev) hotels","35","2017-MAR-10"
"2837","Northern Mariana Islands (N Mariana Is) hotels","42","2017-MAR-10"
"2838","Gibraltar","16","2017-MAR-10"
"2839","Burkina Faso","39","2017-MAR-10"
"2840","Serbia","3591","2017-MAR-10"
"2841","Slovakia","3983","2017-MAR-10"
"2842","Namibia","424","2017-MAR-10"
"2843","Mayotte","9","2017-MAR-10"
"2844","Mauritania","51","2017-MAR-10"
"2845","Grenada","59","2017-MAR-10"
"2846","East Timor","33","2017-MAR-10"
"2847","Djibouti","14","2017-MAR-10"
"2848","Chad","10","2017-MAR-10"
"2849","Bangladesh","197","2017-MAR-10"
"2850","Antigua & Barbuda (Antigua, Bbda) hotels","96","2017-MAR-10"
"2851","Algeria","57","2017-MAR-10"
"2852","Puerto Rico","543","2017-MAR-10"
"2853","Bermuda","33","2017-MAR-10"
"2854","Haiti","86","2017-MAR-10"
"2855","Iceland","1528","2017-MAR-10"
"2856","Turks & Caicos Islands (Turks, Ccs Is) hotels","97","2017-MAR-10"
"2857","Saint Barts (St. Barts) hotels","142","2017-MAR-10"
"2858","Jamaica","849","2017-MAR-10"
"2859","Barbados","393","2017-MAR-10"
"2860","Guam","36","2017-MAR-10"
"2861","Singapore","477","2017-MAR-10"
"2862","Bahamas","222","2017-MAR-10"
"2863","Aruba","345","2017-MAR-10"
"2864","Canada","11335","2017-MAR-10"
"2865","Costa Rica","3269","2017-MAR-10"
"2866","United Kingdom (the UK) hotels","44333","2017-MAR-10"
"2867","Maldives","579","2017-MAR-10"
"2868","Cayman Islands","90","2017-MAR-10"
"2869","Martinique","276","2017-MAR-10"
"2870","Italy","134960","2017-MAR-10"
"2871","Mexico","11639","2017-MAR-10"
"2872","Guadeloupe","611","2017-MAR-10"
"2873","Dominican Republic (Dominican Rep) hotels","1559","2017-MAR-10"
"2874","Saint Martin","291","2017-MAR-10"
"2875","Panama","931","2017-MAR-10"
"2876","Ireland","4406","2017-MAR-10"
"2877","Japan","11578","2017-MAR-10"
"2878","Guyana","26","2017-MAR-10"
"2879","U.S. Virgin Islands (US Virgin Is) hotels","195","2017-MAR-10"
"2880","Israel","3034","2017-MAR-10"
"2881","Cuba","76","2017-MAR-10"
"2882","Saint Lucia","164","2017-MAR-10"
"2883","Ghana","729","2017-MAR-10"
"2884","Germany","45425","2017-MAR-10"
"2885","Belize","454","2017-MAR-10"
"2886","India","25716","2017-MAR-10"
"2887","Malta","1086","2017-MAR-10"
"2888","Denmark","23319","2017-MAR-10"
"2889","South Korea","4638","2017-MAR-10"
"2890","Peru","4596","2017-MAR-10"
"2891","New Zealand","5055","2017-MAR-10"
"2892","Trinidad and Tobago (Trinidad Tbgo) hotels","137","2017-MAR-10"
"2893","Monaco","29","2017-MAR-10"
"2894","Nigeria","824","2017-MAR-10"
"2895","Seychelles","453","2017-MAR-10"
"2896","Philippines","3532","2017-MAR-10"
"2897","Dominica","111","2017-MAR-10"
"2898","Turkey","14714","2017-MAR-10"
"2899","Greenland","24","2017-MAR-10"
"2900","Belgium","7227","2017-MAR-10"
"2901","France","72668","2017-MAR-10"
"2902","Curaçao","373","2017-MAR-10"
"2903","Colombia","7336","2017-MAR-10"
"2904","Australia","16295","2017-MAR-10"
"2905","Guatemala","674","2017-MAR-10"
"2906","Greece","25718","2017-MAR-10"
"2907","Austria","24245","2017-MAR-10"
"2908","Solomon Islands (Solomon Is) hotels","22","2017-MAR-10"
"2909","Sweden","6916","2017-MAR-10"
"2910","Portugal","19491","2017-MAR-10"
"2911","Malaysia","5971","2017-MAR-10"
"2912","Tanzania","1335","2017-MAR-10"
"2913","Gambia","99","2017-MAR-10"
"2914","Macau","67","2017-MAR-10"
"2915","Fiji","213","2017-MAR-10"
"2916","Croatia","65816","2017-MAR-10"
"2917","Bahrain","156","2017-MAR-10"
"2918","Armenia","1277","2017-MAR-10"
"2919","Argentina","11153","2017-MAR-10"
"2920","Tonga","60","2017-MAR-10"
"2921","Oman","309","2017-MAR-10"
"2922","Ethiopia","382","2017-MAR-10"
"2923","Qatar","125","2017-MAR-10"
"2924","Mauritius","1020","2017-MAR-10"
"2925","Taiwan","5059","2017-MAR-10"
"2926","Samoa","68","2017-MAR-10"
"2927","Liechtenstein","37","2017-MAR-10"
"2928","Finland","2645","2017-MAR-10"
"2929","Cyprus","3601","2017-MAR-10"
"2930","Thailand","18300","2017-MAR-10"
"2931","Spain","63613","2017-MAR-10"
"2932","Egypt","1470","2017-MAR-10"
"2933","Tunisia","636","2017-MAR-10"
"2934","Anguilla","56","2017-MAR-10"
"2935","St. Maarten","177","2017-MAR-10"
"2936","Sri Lanka","7707","2017-MAR-10"
"2937","Chile","8539","2017-MAR-10"
"2938","China","46830","2017-MAR-10"
"2939","Norway","4260","2017-MAR-10"
"2940","New Caledonia","44","2017-MAR-10"
"2941","Iraq","91","2017-MAR-10"
"2942","Slovenia","3265","2017-MAR-10"
"2943","Ecuador","2273","2017-MAR-10"
"2944","Switzerland","10970","2017-MAR-10"
"2945","Jordan","524","2017-MAR-10"
"2946","Cook Islands","168","2017-MAR-10"
"2947","South Africa","10947","2017-MAR-10"
"2948","Poland","22295","2017-MAR-10"
"2949","Luxembourg","318","2017-MAR-10"
"2950","Kenya","1818","2017-MAR-10"
"2951","United Arab Emirates (U.A. Emirates) hotels","1603","2017-MAR-10"
"2952","Netherlands","10699","2017-MAR-10"
"2953","Kuwait","130","2017-MAR-10"
"2954","Faroe Islands","34","2017-MAR-10"
"2955","Cape Verde","417","2017-MAR-10"
"2956","Saudi Arabia","2171","2017-MAR-10"
"2957","Montenegro","5044","2017-MAR-10"
"2958","Ukraine","6369","2017-MAR-10"
"2959","Hungary","10994","2017-MAR-10"
"2960","Uruguay","1869","2017-MAR-10"
"2961","Senegal","425","2017-MAR-10"
"2962","Nicaragua","754","2017-MAR-10"
"2963","Morocco","4816","2017-MAR-10"
"2964","Bhutan","58","2017-MAR-10"
"2965","Pakistan","273","2017-MAR-10"
"2966","Bolivia","561","2017-MAR-10"
"2967","Andorra","476","2017-MAR-10"
"2968","Vanuatu","155","2017-MAR-10"
"2969","Rwanda","221","2017-MAR-10"
"2970","Benin","103","2017-MAR-10"
"2971","Albania","1717","2017-MAR-10"
"2972","French Polynesia (Fr Polynesia) hotels","264","2017-MAR-10"
"2973","El Salvador","223","2017-MAR-10"
"2974","Brunei (Brunei D.) hotels","31","2017-MAR-10"
"2975","Russia (Russian Fed.) hotels","36473","2017-MAR-10"
"2976","Honduras","489","2017-MAR-10"
"2977","Cambodia","2390","2017-MAR-10"
"2978","Angola","92","2017-MAR-10"
"2979","Suriname","105","2017-MAR-10"
"2980","Indonesia","12347","2017-MAR-10"
"2981","Equatorial Guinea (Eq. Guinea) hotels","8","2017-MAR-10"
"2982","Vietnam","7457","2017-MAR-10"
"2983","Venezuela","35","2017-MAR-10"
"2984","Uganda","629","2017-MAR-10"
"2985","Paraguay","217","2017-MAR-10"
"2986","Papua New Guinea (Pap New Guinea) hotels","44","2017-MAR-10"
"2987","Lebanon","384","2017-MAR-10"
"2988","Latvia","2142","2017-MAR-10"
"2989","Guinea","19","2017-MAR-10"
"2990","Estonia","2522","2017-MAR-10"
"2991","Czech Republic (Czech Rep.) hotels","11194","2017-MAR-10"
"2992","Cameroon","187","2017-MAR-10"
"2993","Nepal","827","2017-MAR-10"
"2994","Myanmar","1103","2017-MAR-10"
"2995","Mongolia","157","2017-MAR-10"
"2996","Micronesia","5","2017-MAR-10"
"2997","Madagascar","307","2017-MAR-10"
"2998","Laos","904","2017-MAR-10"
"2999","Belarus","2534","2017-MAR-10"
"3000","Uzbekistan","217","2017-MAR-10"
"3001","Swaziland","34","2017-MAR-10"
"3002","San Marino","32","2017-MAR-10"
"3003","Romania","8640","2017-MAR-10"
"3004","Reunion","346","2017-MAR-10"
"3005","Niue","7","2017-MAR-10"
"3006","Mozambique","196","2017-MAR-10"
"3007","Moldova","372","2017-MAR-10"
"3008","Malawi","80","2017-MAR-10"
"3009","Libya","4","2017-MAR-10"
"3010","Guinea-Bissau","4","2017-MAR-10"
"3011","Ivory Coast","272","2017-MAR-10"
"3012","Bulgaria","8137","2017-MAR-10"
"3013","Crimea","4592","2017-MAR-10"
"3014","Togo","110","2017-MAR-10"
"3015","Tajikistan","80","2017-MAR-10"
"3016","Lithuania","2912","2017-MAR-10"
"3017","Lesotho","36","2017-MAR-10"
"3018","Kyrgyzstan","500","2017-MAR-10"
"3019","Kazakhstan","1453","2017-MAR-10"
"3020","Gabon","37","2017-MAR-10"
"3021","French Guiana","28","2017-MAR-10"
"3022","Burundi","28","2017-MAR-10"
"3023","Botswana","175","2017-MAR-10"
"3024","Bosnia and Herzegovina (Bosnia Herz) hotels","2448","2017-MAR-10"
"3025","Azerbaijan","597","2017-MAR-10"
"3026","Kosovo","118","2017-MAR-10"
"3027","Zambia","355","2017-MAR-10"
"3028","Saint Kitts and Nevis (St. Kitts, Nev) hotels","35","2017-MAR-10"
"3029","Northern Mariana Islands (N Mariana Is) hotels","42","2017-MAR-10"
"3030","Gibraltar","16","2017-MAR-10"
"3031","Burkina Faso","39","2017-MAR-10"
"3032","Serbia","3591","2017-MAR-10"
"3033","Slovakia","3983","2017-MAR-10"
"3034","Namibia","424","2017-MAR-10"
"3035","Mayotte","9","2017-MAR-10"
"3036","Mauritania","51","2017-MAR-10"
"3037","Grenada","59","2017-MAR-10"
"3038","East Timor","33","2017-MAR-10"
"3039","Djibouti","14","2017-MAR-10"
"3040","Chad","10","2017-MAR-10"
"3041","Bangladesh","197","2017-MAR-10"
"3042","Antigua & Barbuda (Antigua, Bbda) hotels","96","2017-MAR-10"
"3043","Algeria","57","2017-MAR-10"
"3044","Puerto Rico","543","2017-MAR-10"
"3045","Bermuda","33","2017-MAR-10"
"3046","Haiti","86","2017-MAR-10"
"3047","Iceland","1528","2017-MAR-10"
"3048","Turks & Caicos Islands (Turks, Ccs Is) hotels","97","2017-MAR-10"
"3049","Saint Barts (St. Barts) hotels","142","2017-MAR-10"
"3050","Jamaica","849","2017-MAR-10"
"3051","Barbados","393","2017-MAR-10"
"3052","Guam","36","2017-MAR-10"
"3053","Singapore","477","2017-MAR-10"
"3054","Bahamas","222","2017-MAR-10"
"3055","Aruba","345","2017-MAR-10"
"3056","Canada","11335","2017-MAR-10"
"3057","Costa Rica","3269","2017-MAR-10"
"3058","United Kingdom (the UK) hotels","44333","2017-MAR-10"
"3059","Maldives","579","2017-MAR-10"
"3060","Cayman Islands","90","2017-MAR-10"
"3061","Martinique","276","2017-MAR-10"
"3062","Italy","134960","2017-MAR-10"
"3063","Mexico","11639","2017-MAR-10"
"3064","Guadeloupe","611","2017-MAR-10"
"3065","Dominican Republic (Dominican Rep) hotels","1559","2017-MAR-10"
"3066","Saint Martin","291","2017-MAR-10"
"3067","Panama","931","2017-MAR-10"
"3068","Ireland","4406","2017-MAR-10"
"3069","Japan","11578","2017-MAR-10"
"3070","Guyana","26","2017-MAR-10"
"3071","U.S. Virgin Islands (US Virgin Is) hotels","195","2017-MAR-10"
"3072","Israel","3034","2017-MAR-10"
"3073","Cuba","76","2017-MAR-10"
"3074","Saint Lucia","164","2017-MAR-10"
"3075","Ghana","729","2017-MAR-10"
"3076","Germany","45425","2017-MAR-10"
"3077","Belize","454","2017-MAR-10"
"3078","India","25716","2017-MAR-10"
"3079","Malta","1086","2017-MAR-10"
"3080","Denmark","23319","2017-MAR-10"
"3081","South Korea","4638","2017-MAR-10"
"3082","Peru","4596","2017-MAR-10"
"3083","New Zealand","5055","2017-MAR-10"
"3084","Trinidad and Tobago (Trinidad Tbgo) hotels","137","2017-MAR-10"
"3085","Monaco","29","2017-MAR-10"
"3086","Nigeria","824","2017-MAR-10"
"3087","Seychelles","453","2017-MAR-10"
"3088","Philippines","3532","2017-MAR-10"
"3089","Dominica","111","2017-MAR-10"
"3090","Turkey","14714","2017-MAR-10"
"3091","Greenland","24","2017-MAR-10"
"3092","Belgium","7227","2017-MAR-10"
"3093","France","72668","2017-MAR-10"
"3094","Curaçao","373","2017-MAR-10"
"3095","Colombia","7336","2017-MAR-10"
"3096","Australia","16295","2017-MAR-10"
"3097","Guatemala","674","2017-MAR-10"
"3098","Greece","25718","2017-MAR-10"
"3099","Austria","24245","2017-MAR-10"
"3100","Solomon Islands (Solomon Is) hotels","22","2017-MAR-10"
"3101","Sweden","6916","2017-MAR-10"
"3102","Portugal","19491","2017-MAR-10"
"3103","Malaysia","5971","2017-MAR-10"
"3104","Tanzania","1335","2017-MAR-10"
"3105","Gambia","99","2017-MAR-10"
"3106","Macau","67","2017-MAR-10"
"3107","Fiji","213","2017-MAR-10"
"3108","Croatia","65816","2017-MAR-10"
"3109","Bahrain","156","2017-MAR-10"
"3110","Armenia","1277","2017-MAR-10"
"3111","Argentina","11153","2017-MAR-10"
"3112","Tonga","60","2017-MAR-10"
"3113","Oman","309","2017-MAR-10"
"3114","Ethiopia","382","2017-MAR-10"
"3115","Qatar","125","2017-MAR-10"
"3116","Mauritius","1020","2017-MAR-10"
"3117","Taiwan","5059","2017-MAR-10"
"3118","Samoa","68","2017-MAR-10"
"3119","Liechtenstein","37","2017-MAR-10"
"3120","Finland","2645","2017-MAR-10"
"3121","Cyprus","3601","2017-MAR-10"
"3122","Thailand","18300","2017-MAR-10"
"3123","Spain","63613","2017-MAR-10"
"3124","Egypt","1470","2017-MAR-10"
"3125","Tunisia","636","2017-MAR-10"
"3126","Anguilla","56","2017-MAR-10"
"3127","St. Maarten","177","2017-MAR-10"
"3128","Sri Lanka","7707","2017-MAR-10"
"3129","Chile","8539","2017-MAR-10"
"3130","China","46830","2017-MAR-10"
"3131","Norway","4260","2017-MAR-10"
"3132","New Caledonia","44","2017-MAR-10"
"3133","Iraq","91","2017-MAR-10"
"3134","Slovenia","3265","2017-MAR-10"
"3135","Ecuador","2273","2017-MAR-10"
"3136","Switzerland","10970","2017-MAR-10"
"3137","Jordan","524","2017-MAR-10"
"3138","Cook Islands","168","2017-MAR-10"
"3139","South Africa","10947","2017-MAR-10"
"3140","Poland","22295","2017-MAR-10"
"3141","Luxembourg","318","2017-MAR-10"
"3142","Kenya","1818","2017-MAR-10"
"3143","United Arab Emirates (U.A. Emirates) hotels","1603","2017-MAR-10"
"3144","Netherlands","10699","2017-MAR-10"
"3145","Kuwait","130","2017-MAR-10"
"3146","Faroe Islands","34","2017-MAR-10"
"3147","Cape Verde","417","2017-MAR-10"
"3148","Saudi Arabia","2171","2017-MAR-10"
"3149","Montenegro","5044","2017-MAR-10"
"3150","Ukraine","6369","2017-MAR-10"
"3151","Hungary","10994","2017-MAR-10"
"3152","Uruguay","1869","2017-MAR-10"
"3153","Senegal","425","2017-MAR-10"
"3154","Nicaragua","754","2017-MAR-10"
"3155","Morocco","4816","2017-MAR-10"
"3156","Bhutan","58","2017-MAR-10"
"3157","Pakistan","273","2017-MAR-10"
"3158","Bolivia","561","2017-MAR-10"
"3159","Andorra","476","2017-MAR-10"
"3160","Vanuatu","155","2017-MAR-10"
"3161","Rwanda","221","2017-MAR-10"
"3162","Benin","103","2017-MAR-10"
"3163","Albania","1717","2017-MAR-10"
"3164","French Polynesia (Fr Polynesia) hotels","264","2017-MAR-10"
"3165","El Salvador","223","2017-MAR-10"
"3166","Brunei (Brunei D.) hotels","31","2017-MAR-10"
"3167","Russia (Russian Fed.) hotels","36473","2017-MAR-10"
"3168","Honduras","489","2017-MAR-10"
"3169","Cambodia","2390","2017-MAR-10"
"3170","Angola","92","2017-MAR-10"
"3171","Suriname","105","2017-MAR-10"
"3172","Indonesia","12347","2017-MAR-10"
"3173","Equatorial Guinea (Eq. Guinea) hotels","8","2017-MAR-10"
"3174","Vietnam","7457","2017-MAR-10"
"3175","Venezuela","35","2017-MAR-10"
"3176","Uganda","629","2017-MAR-10"
"3177","Paraguay","217","2017-MAR-10"
"3178","Papua New Guinea (Pap New Guinea) hotels","44","2017-MAR-10"
"3179","Lebanon","384","2017-MAR-10"
"3180","Latvia","2142","2017-MAR-10"
"3181","Guinea","19","2017-MAR-10"
"3182","Estonia","2522","2017-MAR-10"
"3183","Czech Republic (Czech Rep.) hotels","11194","2017-MAR-10"
"3184","Cameroon","187","2017-MAR-10"
"3185","Nepal","827","2017-MAR-10"
"3186","Myanmar","1103","2017-MAR-10"
"3187","Mongolia","157","2017-MAR-10"
"3188","Micronesia","5","2017-MAR-10"
"3189","Madagascar","307","2017-MAR-10"
"3190","Laos","904","2017-MAR-10"
"3191","Belarus","2534","2017-MAR-10"
"3192","Uzbekistan","217","2017-MAR-10"
"3193","Swaziland","34","2017-MAR-10"
"3194","San Marino","32","2017-MAR-10"
"3195","Romania","8640","2017-MAR-10"
"3196","Reunion","346","2017-MAR-10"
"3197","Niue","7","2017-MAR-10"
"3198","Mozambique","196","2017-MAR-10"
"3199","Moldova","372","2017-MAR-10"
"3200","Malawi","80","2017-MAR-10"
"3201","Libya","4","2017-MAR-10"
"3202","Guinea-Bissau","4","2017-MAR-10"
"3203","Ivory Coast","272","2017-MAR-10"
"3204","Bulgaria","8137","2017-MAR-10"
"3205","Crimea","4592","2017-MAR-10"
"3206","Togo","110","2017-MAR-10"
"3207","Tajikistan","80","2017-MAR-10"
"3208","Lithuania","2912","2017-MAR-10"
"3209","Lesotho","36","2017-MAR-10"
"3210","Kyrgyzstan","500","2017-MAR-10"
"3211","Kazakhstan","1453","2017-MAR-10"
"3212","Gabon","37","2017-MAR-10"
"3213","French Guiana","28","2017-MAR-10"
"3214","Burundi","28","2017-MAR-10"
"3215","Botswana","175","2017-MAR-10"
"3216","Bosnia and Herzegovina (Bosnia Herz) hotels","2448","2017-MAR-10"
"3217","Azerbaijan","597","2017-MAR-10"
"3218","Kosovo","118","2017-MAR-10"
"3219","Zambia","355","2017-MAR-10"
"3220","Saint Kitts and Nevis (St. Kitts, Nev) hotels","35","2017-MAR-10"
"3221","Northern Mariana Islands (N Mariana Is) hotels","42","2017-MAR-10"
"3222","Gibraltar","16","2017-MAR-10"
"3223","Burkina Faso","39","2017-MAR-10"
"3224","Serbia","3591","2017-MAR-10"
"3225","Slovakia","3983","2017-MAR-10"
"3226","Namibia","424","2017-MAR-10"
